GAGE_ID,LAT,LONG,p_mean,pet_mean,geol_permeability,max_water_content,sand_frac,water_frac,lai_diff,gvf_max,gvf_diff,area,aridity,elev_mean,slope_mean,clay_frac,soil_depth_pelletier,frac_forest,lai_max,soil_conductivity
3473000,36.65178,-81.84401,3.495952088,2.587402259,-13.4257,0.517212667,33.64005274,0,4.017226302,0.865494479,0.446667342,784.81,0.740113764,916.29,56.64293,25.69861965,1.072525597,0.8628,4.699529658,1.058640824
3479000,36.23917,-81.82222,3.973234771,2.663771745,-14.1,0.561487145,50.48723186,0,4.177427542,0.872686216,0.460275095,235.6,0.670428983,1040.03,82.19102,14.68807665,1.05,0.9873,4.817139772,2.126787911
3488000,36.89678,-81.74623,3.274212183,2.611844668,-15.1605,0.461711475,32.6132938,0,3.939254049,0.855499167,0.478139661,578.21,0.797701713,812.91,54.05912,28.27165986,1.065268065,0.8315,4.498470578,0.913176579
3498500,35.78562,-83.8846,4.330517454,2.647463696,-14.6682,0.287113583,25.4553978,0,3.884115845,0.857958661,0.412352571,696.76,0.611350427,680.92,77.71156,16.6939731,1.0505345,0.8376,4.645459351,1.122737663
3500000,35.15,-83.37972,5.195041752,2.822625969,-14.1,0.489907026,39.37315703,0,4.014079303,0.871562409,0.431242454,361.14,0.543330757,808.87,67.89742,20.06100237,1.029962547,0.9577,4.748509907,1.495332017
3500240,35.15889,-83.39417,5.038084873,3.065165366,-14.1,0.476255301,42.64701399,0,4.037424734,0.873898502,0.481055922,145.86,0.608398914,967.11,82.16983,20.74303689,1.045454545,0.9592,4.64929669,1.5626648
3504000,35.1275,-83.61861,5.603148528,2.698901164,-14.1,0.630000006,48.62563941,0,3.958861406,0.873042035,0.484601732,134.52,0.48167582,1039.71,86.43459,18.49230975,0.989949749,0.9516,4.545155817,1.972736628
3574500,34.62425,-86.30637,4.290780287,2.857623285,-13.0532,0.402768761,25.97305107,0,4.205910029,0.869909978,0.489517242,813.8,0.66599152,337.61,47.69583,25.22872366,1.074221868,0.8794,4.763622677,0.932606393
3592718,34.83556,-88.28806,4.275357974,3.761118782,-12.7422,0.655695269,45.6530833,0,3.3613756,0.822929874,0.384212735,66.99,0.879720202,173.22,6.67758,21.93146579,1.12,0.9566,4.183226745,1.697620905
3604000,35.49591,-87.8328,4.350184805,2.964370637,-15.3696,0.702848331,15.99813457,0,3.372219091,0.809738429,0.424238292,1163.03,0.681435564,269.53,10.29605,28.20428502,1.109929078,0.8342,3.981007592,0.658551463
4015330,46.94688,-91.7924,2.239800137,1.95845499,-13.0436,0.645931611,35.84611902,0,4.616250814,0.877813652,0.488353014,224.35,0.87438828,337.69,19.16862,32.76144588,16.4822335,0.9911,5.23756966,0.906316338
4024430,46.63327,-92.09408,2.233154004,2.011562724,-13.3583,0.71358548,48.43114603,0,4.315755062,0.871377272,0.536352906,1091.25,0.900772056,343.48,6.93316,21.54892439,34.95425532,0.9961,4.812078908,1.347702704
4027000,46.48661,-90.6963,2.423422313,2.052686804,-13.9437,0.625443214,50.65984901,0,4.659475141,0.897480744,0.546740232,1619.85,0.84701985,425.75,9.36771,20.36084888,24.22424242,0.9959,5.171131748,1.53489496
4040500,46.58411,-88.57597,2.439718001,2.260970075,-15.2173,0.607187439,34.2353037,0,4.041992999,0.865017253,0.439199154,419.83,0.926734186,497.28,8.10212,9.150750894,26.64689655,1,4.697407366,1.461854946
4043050,47.22854,-88.38539,2.072616016,2.187379535,-13.5013,0.622469349,70.51015265,0,4.301044831,0.877898996,0.525006337,76.62,1.055371336,239.41,16.9632,7.419195026,12.57638889,0.9769,4.827576997,4.240785038
4045500,46.57502,-85.26955,2.564099932,2.793217604,-13.215,0.871265667,43.99131998,0,3.91809303,0.867085121,0.414174894,1909.59,1.089355984,236.77,6.40846,3.455282282,38.2546324,0.982,4.703177699,6.225620393
4056500,46.03053,-86.16125,2.396021903,2.035150418,-12.8981,0.861233856,54.66127217,2.119490778,3.728642179,0.826760401,0.42919931,2945.89,0.849387234,232.99,4.97773,2.479388688,42.70918678,0.9888,4.398002519,9.395791092
4057510,45.94302,-86.7057,2.356332649,2.035944422,-12.9392,0.879017803,59.89257105,0,3.781824531,0.872936409,0.386992572,473.57,0.864030986,228.86,4.66219,2.363385753,38.62077013,0.9814,4.636694588,10.91458279
4057800,46.4991,-87.88652,2.490354552,2.05002037,-14.6509,0.470733837,27.98963764,0,3.915850203,0.867601958,0.419666727,115.87,0.82318414,476.21,6.3961,8.890810331,9.509009009,1,4.637484989,1.172570135
4059500,45.75552,-87.20152,2.183022587,2.334936605,-13.6525,0.64422844,50.8298084,0,4.112760295,0.876828158,0.449707172,1184.37,1.069588844,314.09,6.07833,12.01294977,35.59413203,0.9954,4.804853514,2.465076583
4063700,45.76357,-88.46318,2.300633812,2.043433539,-13.5619,0.726095383,56.38354012,0,4.368150427,0.886348979,0.466041128,362.57,0.888204602,473.28,5.5832,6.778178027,33.22535211,0.9981,5.042134743,3.890107788
4074950,45.18997,-88.73344,2.371895962,2.314146639,-13.4489,0.656354334,64.70811579,1.705765398,4.252161376,0.850047378,0.49376406,1205.53,0.975652675,482.31,7.42761,7.258524704,24.26223776,0.9667,4.80448883,3.771587967
4105700,42.35337,-85.35389,2.800427105,2.32536731,-15.6936,0.62452062,64.04321858,0,2.189238314,0.718220747,0.457254842,98.04,0.830361664,277.91,6.57315,12.86755127,30.94610778,0.6706,2.550397819,2.904831784
4115265,43.24976,-84.98113,2.497285421,2.262024695,-15.9413,0.635052993,72.03945341,0,1.636593344,0.679642792,0.436318309,95.78,0.905793417,254.56,4.35688,10.06340445,31.70987654,0.1706,1.967986177,4.255777792
4122200,43.46418,-86.23257,2.638906229,2.227664025,-15.806,0.66586565,78.14629917,0,3.207825181,0.793074576,0.475676368,1048.28,0.844161873,244.61,6.17213,6.537560203,33.24,0.7431,3.695590255,5.242459988
4122500,43.94501,-86.27869,2.613932923,2.211678385,-15.4606,0.6810995,80.10591274,0,3.87003886,0.842021637,0.482854036,1769.19,0.846111377,270.61,7.82371,5.193356559,32.05940594,0.7555,4.447618961,6.293160055
4124000,44.43639,-85.69868,2.474481862,2.604745352,-16.1341,0.695340811,80.58134609,0.330648448,3.364489376,0.807397724,0.45902449,2243.63,1.052642734,336.67,9.92703,4.268651126,26.69102462,0.7036,3.910928974,7.251034134
4127918,46.18585,-84.59783,2.622970568,2.028004887,-12.9921,0.763226082,56.64656105,0,3.229725452,0.832398908,0.389343157,548.29,0.773171042,234.05,5.24337,15.68223564,45.09300096,0.9563,4.01412877,1.939403784
4127997,45.27446,-84.60003,2.523626283,2.88227039,-15.6474,0.5353216,63.70508655,0,3.507986808,0.820281473,0.504312396,487.16,1.142114587,356.97,12.23471,5.449336954,14.50769231,0.7608,3.961929668,5.43199007
4161580,42.80086,-83.09021,2.478576318,2.282442834,-16.5,0.650127059,52.78462575,0,2.091020967,0.693710899,0.456337013,64.31,0.920868491,277.3,7.53129,16.63866297,29.38888889,0.3152,2.419783813,2.26054267
4185000,41.5045,-84.42967,2.587984942,2.376225708,-16.4001,0.679545772,30.04732208,0,1.602938496,0.680043417,0.486613922,1064,0.918176018,250.64,3.32824,28.27394161,43.70749108,0.2041,1.845925254,0.867705467
4196800,40.92283,-83.34881,2.674605065,2.454083299,-11.8,0.687547186,17.49180596,0,1.604115196,0.671311024,0.495105981,608.07,0.917549784,276.66,2.52382,34.10470737,48.04747162,0.0048,1.814114252,0.627546747
4197100,41.02228,-83.10964,2.758525667,2.445123997,-15.3924,0.684122214,19.84989391,0,1.603823085,0.680300328,0.488235117,388.21,0.886387981,298.46,2.93165,29.12560698,46.06935484,0.0067,1.837184047,0.724189281
4197170,41.11367,-83.16825,2.712798084,2.412341629,-12.9427,0.674756096,20.76392476,0,1.452241471,0.660643383,0.453758483,95.21,0.889244815,275.04,3.32921,29.62390565,45.00625,0.0059,1.708783879,0.75190683
4213000,41.927,-80.60397,3.258936345,2.309250048,-15.4256,0.680281227,22.06397314,0,3.725053363,0.847408705,0.518304692,455.3,0.708590105,322.72,10.20101,15.57494593,23.36715621,0.9317,4.251682776,0.90945468
4213075,41.992,-80.29117,3.257564682,2.308160821,-15.9184,0.68671549,18.03593578,0,2.800338906,0.783147064,0.474270177,11.65,0.708554103,358.17,13.85748,14.64248537,29.45,0.9686,3.273194316,0.847367675
4216418,42.86395,-78.28363,3.154031485,2.232062136,-16.2122,0.513796238,23.38465912,0,3.378786662,0.838975265,0.513022849,196.47,0.707685432,533.55,22.26514,17.33346634,7.367601246,0.9172,3.888241294,0.96955939
4221000,42.12229,-77.95722,3.175522245,2.270549706,-16.0641,0.601283991,33.38775639,0,3.439206748,0.832442903,0.505112959,750.88,0.715016155,658.41,27.06629,14.79769864,4.117597998,0.969,3.95608739,1.301084457
4224775,42.53562,-77.70416,2.914366872,2.244687926,-16.2436,0.478356013,22.77198653,0,3.75191908,0.852577027,0.49757842,231.84,0.770214604,519.45,36.93333,16.71906638,4.052770449,0.8681,4.301454051,0.974470886
4233000,42.39313,-76.54494,2.870416153,2.244794387,-16.4933,0.507032729,21.2127388,0,3.976506709,0.867171561,0.509071545,91.9,0.782044926,434.01,40.08692,17.7293859,3.006578947,0.9837,4.536909359,0.911514991
4256000,43.74729,-75.33435,3.641040383,2.19316527,-13.9037,0.521346025,59.00509452,0,4.468289861,0.892598471,0.47229543,232.45,0.602345769,486.49,16.94626,9.244015079,12.13032581,1,5.202718043,2.76660363
4296000,44.86894,-72.2701,3.615295003,2.190772293,-12.7163,0.618591034,48.41370548,0,3.941722132,0.872335954,0.472500209,302.19,0.605973314,390.99,40.51472,12.07120502,4.469548134,1,4.604544666,2.102239463
5056000,47.80555,-98.71622,1.300759754,2.04017577,-13.5543,0.616398512,45.5814199,0.368617398,1.614481985,0.625342946,0.471967523,4862.02,1.568449335,493.5,4.38699,15.82154216,41.48720835,0.0042,1.819812188,1.819195036
5057000,47.43277,-98.0276,1.349991786,2.020713744,-13.6233,0.610429297,44.09766772,0.562503884,1.697735587,0.638878563,0.488687916,7582.46,1.496834102,480.87,4.08896,16.32599928,41.50740846,0.0063,1.900719412,1.754130426
5057200,47.22916,-98.12482,1.451779603,2.038250732,-13.5073,0.61020304,42.27701448,0,1.879293815,0.674540246,0.544824416,1897.33,1.403967054,447.5,2.33897,16.49996451,48.83572519,0.0165,2.069406556,1.713666207
5062500,47.26663,-96.24478,1.888176591,2.02406104,-13.7416,0.647706087,49.14262819,1.478318005,2.766441426,0.744905146,0.557384989,2407.05,1.071965964,428.27,5.82564,18.11359531,39.8679659,0.6171,3.021071255,1.841683746
5087500,48.34109,-96.81812,1.636750171,1.964456537,-13.7523,0.660025848,59.65820668,0,2.033202402,0.699764907,0.527982409,600.82,1.200217707,306.72,1.8495,12.86109419,50,0.1448,2.241918015,2.121704465
5120500,48.13834,-100.53986,1.311843943,2.038847283,-13.7671,0.637739484,44.96709511,0,1.611730307,0.622140439,0.469873902,1509.83,1.554184318,515.77,5.85036,19.70129797,42.15458457,0.0019,1.823254724,1.562377431
5123400,48.58889,-100.44208,1.352298426,1.952944531,-13.7206,0.608488355,39.52225725,0.48696369,2.021260857,0.66708545,0.504552266,3206.1,1.44416683,492.06,4.58163,18.39826495,42.07134028,0.0461,2.234270048,1.39781646
5129115,48.26463,-92.56599,1.973115674,1.900616879,-14.0593,0.446884209,50.92239479,10.78475656,3.009538381,0.725760327,0.350494083,2357.59,0.963256693,428.21,6.94996,9.48429032,11.10730412,0.9664,3.607640664,2.783831341
5131500,48.39578,-93.54933,1.996502396,1.921465804,-14.2673,0.767794119,35.30059406,1.027984691,3.603157126,0.841512296,0.429902026,4383.51,0.962415977,413.17,5.75333,21.17080014,38.66733147,0.9729,4.248416951,1.274256794
5291000,45.29163,-96.48756,1.73521013,2.237164463,-13.9127,0.646622054,34.8452394,0.213511562,1.912648922,0.692754484,0.513102972,1046.78,1.28927582,432.13,8.90129,26.11770527,38.62259887,0.0059,2.152906523,1.105969159
5362000,45.30803,-90.95652,2.35849692,2.081665394,-13.6393,0.637769334,42.38020877,0,4.254122184,0.876083653,0.564946607,1477.29,0.882623749,434.01,5.6153,10.31640577,40.57461202,0.9909,4.704999519,1.831325379
5393500,45.44913,-89.97931,2.388422998,2.086423477,-14.1,0.608406858,55.23464733,0,4.289481839,0.883505901,0.545893701,220.44,0.873556936,487.07,7.18561,10.09326329,36.12953368,1,4.78E+00,2.550094183
5399500,44.82191,-90.07958,2.281986311,2.127552252,-13.7795,0.662554494,34.70023823,0,1.964210989,0.736884081,0.502092968,576.3,0.932324722,408.61,4.56736,14.77029573,41.94244604,0.7338,2.274359421,1.324379219
5408000,43.57414,-90.64319,2.486422998,2.224451225,-12.1886,0.522798857,17.89370356,0,3.140981039,0.827816393,0.559201816,689.33,0.894639097,348.35,18.52763,19.8749665,1.779450841,0.9563,3.501210424,0.851914589
5412500,42.73999,-91.2618,2.688338125,2.27296245,-13.2029,0.665907077,29.44045985,0,2.340620832,0.768937629,0.583869955,3858.21,0.845489795,327.65,8.01917,21.08021107,24.70335965,0.5276,2.55919788,0.983183962
5413500,42.72027,-90.81929,2.651338809,2.283588857,-12.0511,0.603921247,14.6734441,0,2.328497828,0.76200527,0.510079291,695.33,0.861296508,280.29,14.29374,25.5440833,1.06277245,0.599,2.645322221,0.653269267
5414000,42.7311,-90.64041,2.707295003,2.277338508,-12.0161,0.57488211,14.30020971,0,2.185901921,0.750584243,0.487467507,370.79,0.841185946,291.51,11.74505,25.31470419,1.507512521,0.4849,2.520187545,0.651668061
5444000,41.90281,-89.69622,2.806124572,2.382675838,-12.1966,0.701934276,14.24698963,0,2.501352577,0.792824094,0.637873294,376.35,0.849098384,241.53,6.34198,25.3147527,26.36877076,0.1186,2.676015252,0.651797159
5454000,41.70002,-91.48767,2.747003422,2.387006817,-11.8,0.711800746,16.76338037,0,2.238943674,0.753595861,0.549114939,65.38,0.868949342,225.39,4.6154,25.69372733,39.02586207,0.0902,2.481204711,0.692363281
5458000,43.03328,-92.50354,2.567882272,2.258914237,-11.8694,0.652079066,40.6641584,0,2.398164687,0.788421199,0.652196615,776.76,0.879679828,355.97,4.61454,21.0744272,45.30203443,0.2524,2.54775993,1.37754343
5466500,41.18698,-90.96737,2.730429843,2.441439083,-15.5393,0.677781999,15.19900727,0,2.336498579,0.759089343,0.589845886,1151.57,0.894159244,222.09,4.95695,24.5796463,38.10032715,0.0954,2.532295674,0.663955267
5487980,41.24688,-93.26607,2.685623546,2.429605777,-15.8028,0.631606519,18.71459235,0,1.851351025,0.702141276,0.458897318,882.73,0.904671014,309.96,6.21127,29.00031946,27.99139785,0.2602,2.131400667,0.696847026
5488200,41.30055,-93.04548,2.663479808,2.42888078,-16.5,0.553193913,13.81141724,0,1.813462304,0.715747575,0.492875267,234.21,0.911920103,282.37,6.56634,27.18765169,31.18537859,0.4427,2.072660229,0.632538763
5489000,41.219,-92.90853,2.680933607,2.435412923,-16.4793,0.630332954,19.39228019,0,2.067927914,0.725155738,0.477643623,964.76,0.908419707,281.38,6.43914,28.20242553,26.83105023,0.3304,2.352623666,0.722010947
5495000,40.39241,-91.59788,2.729774127,2.495776523,-15.5626,0.69356044,23.32336327,0,1.762641862,0.705120273,0.468230404,1027.55,0.9142795,236.65,5.82876,31.12141858,35.67486171,0.2856,2.040343209,0.759646788
5495500,40.14282,-91.33737,2.752906229,2.534352334,-12.7395,0.712876465,14.41072349,0,1.895363792,0.722141163,0.521633229,905.56,0.920609757,203.55,4.21758,29.4885512,44.2221413,0.1464,2.124328338,0.614148342
5501000,39.81799,-91.5177,2.820394251,2.562936194,-12.1192,0.657745712,17.04895997,0,1.745137948,0.691428767,0.452500455,922.83,0.908715579,215.88,5.30531,34.29553183,39.35055866,0.1158,2.019996654,0.618430679
5503800,39.58483,-91.99349,2.945878166,2.577900027,-14.8532,0.718447505,16.94509517,0,1.566817459,0.668460895,0.438459405,212.64,0.875087116,232.79,3.69705,35.84127003,47.83783784,0.076,1.82979658,0.603510832
5507600,39.43143,-91.67627,2.920492813,3.570260507,-12.381,0.715863398,12.62176694,0,1.546444022,0.653289294,0.440595205,275.38,1.222485633,232.77,1.80947,34.78182731,48.51162791,0.0387,1.786568347,0.542200402
5508805,39.52046,-91.34275,2.872459959,2.694947118,-12.931,0.682341697,14.07479054,0,1.774197187,0.681302456,0.447477486,536.4,0.938201805,223.69,4.6271,34.14499727,33.0218712,0.0858,2.043055398,0.569648401
5514500,39.0088,-90.97754,2.948210815,2.613469199,-12.6513,0.66076356,16.71581499,0,1.775383612,0.679528136,0.418064788,2407.41,0.886459403,226.22,7.41926,35.60925191,31.36060192,0.2339,2.081205192,0.601340616
5525500,40.63004,-87.72392,2.846590007,2.466371732,-13.975,0.634479918,17.31763186,0,2.342352001,0.755668633,0.636491624,1158.76,0.866430264,217.33,2.73734,28.54656942,49.29611111,0.0268,2.46329096,0.630309284
5556500,41.36587,-89.49843,2.783137577,2.391650787,-13.2329,0.697015938,16.41722049,0,2.520209777,0.787726608,0.642965398,505.09,0.85933617,217.97,6.17927,25.66867957,43.22031824,0.1229,2.667239003,0.679286733
5584500,40.33032,-90.89624,2.770427105,2.505087926,-13.6542,0.704146911,13.95300586,0,2.245164356,0.751303363,0.575930426,1695.67,0.90422445,197.83,3.91674,27.85347159,46.16263238,0.1497,2.438767885,0.622513869
5585000,40.02477,-90.63179,2.766807666,2.512762478,-14.085,0.701649422,14.10087593,0,2.147542883,0.741354839,0.554249466,3354.61,0.908181117,197.96,4.56575,28.22777009,43.41084523,0.202,2.357460548,0.621748141
5591550,39.5067,-88.52756,2.89986037,2.58387076,-15.2,0.655463499,17.77723844,0,2.267643914,0.738904535,0.621045223,96.21,0.891032819,211.21,3.71276,25.36493046,49.1875,0.0151,2.390055485,0.698493791
5592050,39.40587,-88.89646,2.832898015,2.590846899,-15.2,0.677179938,16.04887694,0,2.033711705,0.712946724,0.556310109,254.12,0.914557067,191.16,3.71375,27.73231676,46.56790123,0.0709,2.201830098,0.638959331
5592575,38.93699,-88.95284,2.983382615,2.673311034,-15.2,0.707364876,16.02657429,0,1.800487699,0.684111917,0.44565281,115.25,0.896067109,176.47,1.56531,24.36252285,45.22777778,0.0625,2.064973673,0.694231741
5593575,38.44172,-89.41675,2.964422998,2.675455647,-12.5964,0.707867973,15.40485455,0,1.510370676,0.685142912,0.397850195,217.67,0.902521553,153.43,3.13593,24.41551735,46.95894428,0.0737,1.841624593,0.681506827
5593900,39.14894,-89.35231,2.861801506,2.621803696,-11.8081,0.71215998,12.05065167,0,1.79242806,0.680991957,0.480127136,145.45,0.916137507,196.82,3.03005,30.23790359,46.43103448,0.0715,2.020695613,0.564400443
5595730,38.25394,-89.03979,3.100681725,2.670976413,-12.6527,0.693947684,16.57114293,0,1.815581624,0.705835326,0.433442495,236.76,0.86141586,151.58,3.36518,23.86342214,45.73278237,0.0879,2.13321199,0.711085976
6037500,44.65687,-111.06827,2.405824778,2.603780794,-12.7442,0.43595625,54.74846983,0,0.863027741,0.528578176,0.175220757,1126.25,1.082281976,2412.29,37.64619,14.01996996,2.381104034,0.8534,1.413870367,2.514464936
6043500,45.49743,-111.27051,2.198332649,2.689934319,-14.4232,0.638319519,41.27972454,0,1.267009606,0.608127732,0.240699945,2120.42,1.223624787,2374.11,116.56357,19.38085083,0.851195499,0.7832,1.823212046,1.476451265
6154410,47.9661,-108.66071,1.290872005,2.066225749,-13.3545,0.644926295,39.59832747,0,1.714845386,0.67267848,0.258549275,33.41,1.600643395,1168.62,49.82483,23.60333504,1.06741573,0.199,2.40820713,1.418237525
6188000,44.92772,-110.39381,2.252744695,2.531674552,-12.674,0.619139531,50.15498729,0,1.026790947,0.495269283,0.275693953,1730.28,1.123817784,2569.59,104.83955,18.66592204,0.859673498,0.782,1.314974217,1.978911694
6191500,45.11188,-110.79438,2.163867214,3.332678289,-12.9291,0.58769891,51.3813865,4.965222239,0.97831041,0.482735406,0.237673948,6783.59,1.540149168,2547.95,94.05817,16.880222,2.406188651,0.7861,1.323220974,2.102715609
6221400,43.34551,-109.41014,1.550640657,3.00475833,-14.1412,0.431627462,46.64997518,0,0.42271146,0.247970308,0.122424105,227.88,1.937752835,3336.8,127.16435,15.46726666,0.589041096,0.297,0.571416671,2.072492779
6224000,43.1769,-109.20291,1.479036277,2.585163395,-14.1064,0.41880439,38.45272063,0,0.477690474,0.312042477,0.126745605,484.86,1.747870175,3116.82,105.14637,20.55338543,0.56185567,0.387,0.735980334,1.456117608
6278300,44.50802,-107.40369,1.933919233,2.551762916,-14.0554,0.142163976,24.33545857,0,0.637294699,0.376741966,0.186161948,58.85,1.3194775,2953.37,86.72682,6.540468557,0.737864078,0.5225,0.869292296,2.429212225
6280300,44.20828,-109.55489,1.952149213,2.543966256,-13.6275,0.58748961,53.54825707,0,0.547076433,0.33786222,0.152621114,793.95,1.303161787,3003.52,141.18886,16.27308265,0.593582888,0.5853,0.785631193,2.347752884
6289000,45.00691,-107.61509,1.721811088,2.489652334,-12.1444,0.239374054,25.13667321,0,1.320894669,0.625378271,0.247782564,471.27,1.445949762,2507.99,86.42554,16.73695706,0.708651399,0.6859,1.883840983,1.358995934
6291500,45.12644,-107.60054,1.56217796,3.10414486,-13.8996,0.23340672,26.01548177,0,1.260855405,0.57455142,0.325020462,217.96,1.987062254,2238.49,100.83533,22.72145398,0.837765957,0.5915,1.593925803,1.049156909
6311000,44.02774,-107.08089,1.456565366,2.441524038,-14.2821,0.257376304,42.22515583,0,0.952058936,0.526202779,0.216614809,61.23,1.676220028,2515.87,41.0532,12.82609599,0.897196262,0.3219,1.392359472,2.486943812
6332515,47.78724,-102.76853,1.211637235,2.475154141,-13.0452,0.304033921,16.13619801,0,1.199280548,0.540676947,0.408505304,191.49,2.042817825,683.69,21.51406,16.99163684,1.074927954,0,1.392455569,0.89390601
6339100,47.23613,-102.76991,1.15557974,2.118595825,-13.0237,0.448823837,19.436534,0,1.095851166,0.50789767,0.362451735,529.14,1.833361863,759.27,10.76088,20.10745447,1.143315508,0,1.298324723,0.874518442
6339500,47.15445,-102.05989,1.136354552,2.159783203,-13.2317,0.38350415,19.10365123,0,1.087549549,0.503237315,0.362499277,3171.46,1.900624413,711.32,10.60067,17.76285201,4.402303052,2.00E-04,1.283845482,0.962660956
6344600,47.02779,-103.05324,1.136924025,2.12980319,-13.0372,0.462292779,18.5072466,0,1.090295183,0.504651094,0.357330672,402.5,1.873303003,796.57,7.89802,20.84240652,1.213687151,0,1.291715182,0.830512448
6350000,46.42667,-102.55183,1.077960301,2.174678713,-13.0304,0.397100676,16.92900248,0,1.190109545,0.503756354,0.370441094,1501.05,2.017401486,833.77,7.61453,17.80665044,1.410562837,0,1.372987574,0.863426101
6352000,46.15417,-102.47405,1.095667351,2.334641492,-12.9728,0.383676797,18.64187107,0,1.145450322,0.499443683,0.367105674,1441.83,2.130794068,840.97,7.25043,16.08890617,1.52917342,0,1.327413869,0.966925684
6353000,46.09167,-101.33374,1.135227926,3.043099658,-13.1298,0.379351544,19.47689731,0,1.057174541,0.491669093,0.350440526,4526.51,2.680606764,767.71,9.54494,15.80892163,1.824680307,1.00E-04,1.244105809,1.00208863
6354000,46.37611,-100.93444,1.138187543,2.640713333,-13.0703,0.379580133,20.05646316,0,1.078568941,0.495896608,0.354507861,10598.19,2.320103879,743.88,9.74186,15.43917707,2.142412278,1.00E-04,1.265671814,1.028325205
6360500,45.25582,-100.84292,1.187192334,2.279332005,-15.4093,0.331216492,19.13510392,0.026983775,0.798461134,0.415567689,0.272846158,12654.96,1.919934909,802.48,10.51138,14.49241262,6.026592692,1.00E-04,0.989619968,1.055526802
6404000,43.87249,-103.33658,1.540819986,2.408609336,-14.0612,0.451014587,24.76907304,0,0.985466221,0.676336206,0.141667131,151.83,1.563199697,1506.1,44.57631,16.39871931,0.928853755,0.7102,2.046277158,1.296353935
6406000,43.82805,-103.19602,1.428150582,2.371293785,-14.3357,0.520955972,27.85376033,0,0.942389006,0.589306094,0.178925809,436.34,1.66039479,1337.4,35.11128,17.34493779,1.572423398,0.5327,1.686327746,1.267868713
6408700,44.13665,-103.85854,1.838093087,2.353210281,-12.233,0.694000007,27.46666664,0,1.654798144,0.739318932,0.209748193,20.8,1.280245433,2018.14,35.35106,29.53333332,0.93877551,0.9795,2.652343563,0.903525694
6409000,44.01359,-103.83048,1.733442847,2.602917454,-12.5115,0.650476379,27.12038814,0,1.578700659,0.6906289,0.231701222,205.33,1.501588274,1960.28,31.3792,27.20490879,0.968481375,0.7952,2.395057128,0.95868191
6431500,44.48248,-103.86159,1.965182752,2.906362272,-12.9291,0.666340555,32.04691491,0,2.111348134,0.763443378,0.275231405,427.1,1.478927225,1889.64,36.22756,24.83627463,0.997194951,0.9044,3.007616209,1.103582929
6440200,43.96888,-101.76709,1.316009582,2.364042998,-15.9866,0.389089148,13.91611485,0,0.687038697,0.370097406,0.227159957,649.19,1.796372176,756.84,9.79001,20.19025028,7.405132906,0,0.867418572,0.684760226
6441500,44.32665,-100.3843,1.309505818,2.335091075,-15.0168,0.348422885,9.006174304,0,0.869384474,0.439278271,0.28950647,8152.55,1.783184956,683.42,12.47192,24.28185127,11.90347839,5.00E-04,1.064739185,0.511619909
6447000,43.7525,-101.52487,1.313160849,2.725462587,-14.9252,0.284984246,16.69062993,0.024071899,0.798918072,0.416559935,0.247807625,12849.71,2.075497903,1057.12,14.40932,9.957752783,9.988144205,0.0358,1.018930921,1.0254929
6447500,43.16667,-101.63015,1.437181383,2.415818809,-14.3476,0.48966278,43.18259481,0,0.780478432,0.423203196,0.25629327,826.61,1.680942182,1040.9,6.49678,8.618263909,36.62808642,0,0.991240632,1.708900187
6450500,43.60139,-100.74986,1.471411362,2.36722512,-14.5376,0.468277599,50.05913609,0,0.91752714,0.47069377,0.293508475,4111.27,1.608812587,912.42,10.41664,7.800461117,23.87817877,1.00E-04,1.139129389,1.705509009
6452000,43.74833,-99.55649,1.382093087,2.409193128,-14.9098,0.358981072,21.65768078,0.011972471,0.884343312,0.452366391,0.281297705,25791.04,1.743148237,923.24,12.73758,14.81874249,11.87902837,0.0242,1.102010497,0.884179246
6453600,42.81099,-98.17586,1.7176564,2.385833238,-15.5719,0.539051494,27.01896378,0,1.229623782,0.578954405,0.357184104,2101.42,1.389004948,569.46,12.77542,20.0042596,22.30145773,0.0217,1.497189276,0.751558339
6464500,43.02889,-99.78067,1.546439425,2.40168104,-14.8514,0.51124109,58.98356138,0.051290722,1.052432688,0.530486157,0.337521488,2914.04,1.553039195,768.53,9.07924,6.890572577,30.03059924,0.0109,1.296177599,2.986246535
6468170,47.55805,-98.86289,1.30774538,2.065571773,-13.7404,0.633831452,44.45819557,0.087974449,1.670750243,0.645162444,0.507387065,2809.1,1.579490782,516.41,4.68375,17.05438024,46.11212675,0.003,1.864350217,1.772915147
6468250,47.39972,-98.79761,1.319754962,2.850338289,-13.6027,0.632146941,45.84773943,0.161667137,1.687467901,0.648196083,0.506212613,3242.61,2.159748112,508.66,4.53343,16.53213345,46.11970958,0.0031,1.885928678,1.817085113
6470800,46.22524,-98.07177,1.557598905,2.105190897,-13.6636,0.643548419,43.73978623,0,2.009665053,0.700221525,0.558942579,1071.14,1.351561618,423.26,3.54676,18.29283968,49.85863268,0.0061,2.21E+00,1.674946032
6477500,43.7764,-98.24567,1.680016427,2.335321684,-13.9939,0.681831052,31.20776085,0.184195792,1.216811665,0.578604955,0.370566197,1512.44,1.390058839,466.03,5.211,30.63345586,44.89912629,0,1.470616892,0.952791619
6479215,45.1808,-97.18619,1.806774812,2.179105859,-13.2286,0.665246726,40.20576072,0,1.729617949,0.668252396,0.47833698,175.28,1.20607496,569.24,6.43082,21.34822208,41.9248366,0,1.986266752,1.266051584
