GAGE_ID,elev_mean,slope_mean,area,p_mean,pet_mean,frac_forest,lai_max,lai_diff,gvf_max,gvf_diff,soil_depth_pelletier,soil_conductivity,sand_frac,clay_frac,water_frac,carbonate,geol_permeability
5454000,225.3900,4.6154,65.3800,2.7470,2.3870,0.0902,2.4812,2.2389,0.7536,0.5491,39.0259,0.6924,16.7634,25.6937,0.0000,1.0000,-11.8000
5458000,355.9700,4.6145,776.7600,2.5679,2.2589,0.2524,2.5478,2.3982,0.7884,0.6522,45.3020,1.3775,40.6642,21.0744,0.0000,0.9852,-11.8694
5466500,222.0900,4.9570,1151.5700,2.7304,2.4414,0.0954,2.5323,2.3365,0.7591,0.5898,38.1003,0.6640,15.1990,24.5796,0.0000,0.0331,-15.5393
5487980,309.9600,6.2113,882.7300,2.6856,2.4296,0.2602,2.1314,1.8514,0.7021,0.4589,27.9914,0.6968,18.7146,29.0003,0.0000,0.1289,-15.8028
5488200,282.3700,6.5663,234.2100,2.6635,2.4289,0.4427,2.0727,1.8135,0.7157,0.4929,31.1854,0.6325,13.8114,27.1877,0.0000,0.0000,-16.5000
5489000,281.3800,6.4391,964.7600,2.6809,2.4354,0.3304,2.3526,2.0679,0.7252,0.4776,26.8311,0.7220,19.3923,28.2024,0.0000,0.0043,-16.4793
5495000,236.6500,5.8288,1027.5500,2.7298,2.4958,0.2856,2.0403,1.7626,0.7051,0.4682,35.6749,0.7596,23.3234,31.1214,0.0000,0.1989,-15.5626
5495500,203.5500,4.2176,905.5600,2.7529,2.5344,0.1464,2.1243,1.8954,0.7221,0.5216,44.2221,0.6141,14.4107,29.4886,0.0000,0.7894,-12.7395
5501000,215.8800,5.3053,922.8300,2.8204,2.5629,0.1158,2.0200,1.7451,0.6914,0.4525,39.3506,0.6184,17.0490,34.2955,0.0000,0.9048,-12.1192
5503800,232.7900,3.6971,212.6400,2.9459,2.5779,0.0760,1.8298,1.5668,0.6685,0.4385,47.8378,0.6035,16.9451,35.8413,0.0000,0.1020,-14.8532
5507600,232.7700,1.8095,275.3800,2.9205,3.5703,0.0387,1.7866,1.5464,0.6533,0.4406,48.5116,0.5422,12.6218,34.7818,0.0000,0.8291,-12.3810
5508805,223.6900,4.6271,536.4000,2.8725,2.6949,0.0858,2.0431,1.7742,0.6813,0.4475,33.0219,0.5696,14.0748,34.1450,0.0000,0.6674,-12.9310
5514500,226.2200,7.4193,2407.4100,2.9482,2.6135,0.2339,2.0812,1.7754,0.6795,0.4181,31.3606,0.6013,16.7158,35.6093,0.0000,0.7496,-12.6513
5525500,217.3300,2.7373,1158.7600,2.8466,2.4664,0.0268,2.4633,2.3424,0.7557,0.6365,49.2961,0.6303,17.3176,28.5466,0.0000,0.4830,-13.9750
5556500,217.9700,6.1793,505.0900,2.7831,2.3917,0.1229,2.6672,2.5202,0.7877,0.6430,43.2203,0.6793,16.4172,25.6687,0.0000,0.5295,-13.2329
5584500,197.8300,3.9167,1695.6700,2.7704,2.5051,0.1497,2.4388,2.2452,0.7513,0.5759,46.1626,0.6225,13.9530,27.8535,0.0000,0.5388,-13.6542
5585000,197.9600,4.5658,3354.6100,2.7668,2.5128,0.2020,2.3575,2.1475,0.7414,0.5542,43.4108,0.6217,14.1009,28.2278,0.0000,0.4446,-14.0850
5591550,211.2100,3.7128,96.2100,2.8999,2.5839,0.0151,2.3901,2.2676,0.7389,0.6210,49.1875,0.6985,17.7772,25.3649,0.0000,0.0000,-15.2000
5592050,191.1600,3.7138,254.1200,2.8329,2.5908,0.0709,2.2018,2.0337,0.7129,0.5563,46.5679,0.6390,16.0489,27.7323,0.0000,0.0000,-15.2000
5592575,176.4700,1.5653,115.2500,2.9834,2.6733,0.0625,2.0650,1.8005,0.6841,0.4457,45.2278,0.6942,16.0266,24.3625,0.0000,0.0000,-15.2000
5593575,153.4300,3.1359,217.6700,2.9644,2.6755,0.0737,1.8416,1.5104,0.6851,0.3979,46.9589,0.6815,15.4049,24.4155,0.0000,0.7658,-12.5964
5593900,196.8200,3.0301,145.4500,2.8618,2.6218,0.0715,2.0207,1.7924,0.6810,0.4801,46.4310,0.5644,12.0507,30.2379,0.0000,0.9976,-11.8081
5595730,151.5800,3.3652,236.7600,3.1007,2.6710,0.0879,2.1332,1.8156,0.7058,0.4334,45.7328,0.7111,16.5711,23.8634,0.0000,0.7492,-12.6527
6037500,2412.2900,37.6462,1126.2500,2.4058,2.6038,0.8534,1.4139,0.8630,0.5286,0.1752,2.3811,2.5145,54.7485,14.0200,0.0000,0.0002,-12.7442
6043500,2374.1100,116.5636,2120.4200,2.1983,2.6899,0.7832,1.8232,1.2670,0.6081,0.2407,0.8512,1.4765,41.2797,19.3809,0.0000,0.0946,-14.4232
6154410,1168.6200,49.8248,33.4100,1.2909,2.0662,0.1990,2.4082,1.7148,0.6727,0.2585,1.0674,1.4182,39.5983,23.6033,0.0000,0.4288,-13.3545
6188000,2569.5900,104.8396,1730.2800,2.2527,2.5317,0.7820,1.3150,1.0268,0.4953,0.2757,0.8597,1.9789,50.1550,18.6659,0.0000,0.0948,-12.6740
6191500,2547.9500,94.0582,6783.5900,2.1639,3.3327,0.7861,1.3232,0.9783,0.4827,0.2377,2.4062,2.1027,51.3814,16.8802,4.9652,0.0330,-12.9291
6221400,3336.8000,127.1644,227.8800,1.5506,3.0048,0.2970,0.5714,0.4227,0.2480,0.1224,0.5890,2.0725,46.6500,15.4673,0.0000,0.0941,-14.1412
6224000,3116.8200,105.1464,484.8600,1.4790,2.5852,0.3870,0.7360,0.4777,0.3120,0.1267,0.5619,1.4561,38.4527,20.5534,0.0000,0.0362,-14.1064
6278300,2953.3700,86.7268,58.8500,1.9339,2.5518,0.5225,0.8693,0.6373,0.3767,0.1862,0.7379,2.4292,24.3355,6.5405,0.0000,0.0000,-14.0554
6280300,3003.5200,141.1889,793.9500,1.9521,2.5440,0.5853,0.7856,0.5471,0.3379,0.1526,0.5936,2.3478,53.5483,16.2731,0.0000,0.0000,-13.6275
6289000,2507.9900,86.4255,471.2700,1.7218,2.4897,0.6859,1.8838,1.3209,0.6254,0.2478,0.7087,1.3590,25.1367,16.7370,0.0000,0.7588,-12.1444
6291500,2238.4900,100.8353,217.9600,1.5622,3.1041,0.5915,1.5939,1.2609,0.5746,0.3250,0.8378,1.0492,26.0155,22.7215,0.0000,0.4068,-13.8996
6311000,2515.8700,41.0532,61.2300,1.4566,2.4415,0.3219,1.3924,0.9521,0.5262,0.2166,0.8972,2.4869,42.2252,12.8261,0.0000,0.0198,-14.2821
6332515,683.6900,21.5141,191.4900,1.2116,2.4752,0.0000,1.3925,1.1993,0.5407,0.4085,1.0749,0.8939,16.1362,16.9916,0.0000,0.0000,-13.0452
6339100,759.2700,10.7609,529.1400,1.1556,2.1186,0.0000,1.2983,1.0959,0.5079,0.3625,1.1433,0.8745,19.4365,20.1075,0.0000,0.0000,-13.0237
6339500,711.3200,10.6007,3171.4600,1.1364,2.1598,0.0002,1.2838,1.0875,0.5032,0.3625,4.4023,0.9627,19.1037,17.7629,0.0000,0.0000,-13.2317
6344600,796.5700,7.8980,402.5000,1.1369,2.1298,0.0000,1.2917,1.0903,0.5047,0.3573,1.2137,0.8305,18.5072,20.8424,0.0000,0.0000,-13.0372
6350000,833.7700,7.6145,1501.0500,1.0780,2.1747,0.0000,1.3730,1.1901,0.5038,0.3704,1.4106,0.8634,16.9290,17.8067,0.0000,0.0000,-13.0304
6352000,840.9700,7.2504,1441.8300,1.0957,2.3346,0.0000,1.3274,1.1455,0.4994,0.3671,1.5292,0.9669,18.6419,16.0889,0.0000,0.0000,-12.9728
6353000,767.7100,9.5449,4526.5100,1.1352,3.0431,0.0001,1.2441,1.0572,0.4917,0.3504,1.8247,1.0021,19.4769,15.8089,0.0000,0.0000,-13.1298
6354000,743.8800,9.7419,10598.1900,1.1382,2.6407,0.0001,1.2657,1.0786,0.4959,0.3545,2.1424,1.0283,20.0565,15.4392,0.0000,0.0000,-13.0703
6360500,802.4800,10.5114,12654.9600,1.1872,2.2793,0.0001,0.9896,0.7985,0.4156,0.2728,6.0266,1.0555,19.1351,14.4924,0.0270,0.0000,-15.4093
6404000,1506.1000,44.5763,151.8300,1.5408,2.4086,0.7102,2.0463,0.9855,0.6763,0.1417,0.9289,1.2964,24.7691,16.3987,0.0000,0.0000,-14.0612
6406000,1337.4000,35.1113,436.3400,1.4282,2.3713,0.5327,1.6863,0.9424,0.5893,0.1789,1.5724,1.2679,27.8538,17.3449,0.0000,0.0605,-14.3357
6408700,2018.1400,35.3511,20.8000,1.8381,2.3532,0.9795,2.6523,1.6548,0.7393,0.2097,0.9388,0.9035,27.4667,29.5333,0.0000,0.8395,-12.2330
6409000,1960.2800,31.3792,205.3300,1.7334,2.6029,0.7952,2.3951,1.5787,0.6906,0.2317,0.9685,0.9587,27.1204,27.2049,0.0000,0.7650,-12.5115
6431500,1889.6400,36.2276,427.1000,1.9652,2.9064,0.9044,3.0076,2.1113,0.7634,0.2752,0.9972,1.1036,32.0469,24.8363,0.0000,0.6227,-12.9291
6440200,756.8400,9.7900,649.1900,1.3160,2.3640,0.0000,0.8674,0.6870,0.3701,0.2272,7.4051,0.6848,13.9161,20.1903,0.0000,0.0000,-15.9866
6441500,683.4200,12.4719,8152.5500,1.3095,2.3351,0.0005,1.0647,0.8694,0.4393,0.2895,11.9035,0.5116,9.0062,24.2819,0.0000,0.0000,-15.0168
6447000,1057.1200,14.4093,12849.7100,1.3132,2.7255,0.0358,1.0189,0.7989,0.4166,0.2478,9.9881,1.0255,16.6906,9.9578,0.0241,0.0143,-14.9252
6447500,1040.9000,6.4968,826.6100,1.4372,2.4158,0.0000,0.9912,0.7805,0.4232,0.2563,36.6281,1.7089,43.1826,8.6183,0.0000,0.0000,-14.3476
6450500,912.4200,10.4166,4111.2700,1.4714,2.3672,0.0001,1.1391,0.9175,0.4707,0.2935,23.8782,1.7055,50.0591,7.8005,0.0000,0.0000,-14.5376
6452000,923.2400,12.7376,25791.0400,1.3821,2.4092,0.0242,1.1020,0.8843,0.4524,0.2813,11.8790,0.8842,21.6577,14.8187,0.0120,0.0096,-14.9098
6453600,569.4600,12.7754,2101.4200,1.7177,2.3858,0.0217,1.4972,1.2296,0.5790,0.3572,22.3015,0.7516,27.0190,20.0043,0.0000,0.0035,-15.5719
6464500,768.5300,9.0792,2914.0400,1.5464,2.4017,0.0109,1.2962,1.0524,0.5305,0.3375,30.0306,2.9862,58.9836,6.8906,0.0513,0.0000,-14.8514
6468170,516.4100,4.6838,2809.1000,1.3077,2.0656,0.0030,1.8644,1.6708,0.6452,0.5074,46.1121,1.7729,44.4582,17.0544,0.0880,0.0000,-13.7404
6468250,508.6600,4.5334,3242.6100,1.3198,2.8503,0.0031,1.8859,1.6875,0.6482,0.5062,46.1197,1.8171,45.8477,16.5321,0.1617,0.0000,-13.6027
6470800,423.2600,3.5468,1071.1400,1.5576,2.1052,0.0061,2.2100,2.0097,0.7002,0.5589,49.8586,1.6749,43.7398,18.2928,0.0000,0.0000,-13.6636
6477500,466.0300,5.2110,1512.4400,1.6800,2.3353,0.0000,1.4706,1.2168,0.5786,0.3706,44.8991,0.9528,31.2078,30.6335,0.1842,0.0000,-13.9939
6479215,569.2400,6.4308,175.2800,1.8068,2.1791,0.0000,1.9863,1.7296,0.6683,0.4783,41.9248,1.2661,40.2058,21.3482,0.0000,0.0000,-13.2286
6479438,554.2500,5.0692,951.9100,1.7646,2.2410,0.0027,1.9241,1.6828,0.6606,0.4813,43.2713,1.0252,30.0584,21.0542,0.4144,0.0000,-13.6154
6601000,415.2000,9.0517,450.2000,2.1150,2.4016,0.0365,2.3441,2.1508,0.7415,0.5730,20.4751,0.7757,16.0094,17.7066,0.0000,0.0000,-15.9550
6614800,3296.8300,145.8440,4.0300,2.9176,3.7755,0.8210,1.0306,0.7444,0.4086,0.2000,0.5714,2.4897,28.4667,6.6667,0.0000,0.0000,-13.1665
6622700,2837.3400,71.3418,98.7000,2.2571,3.3313,0.7496,2.1413,1.3558,0.6767,0.2193,2.2000,2.3898,51.9802,15.6628,0.0000,0.0060,-14.2348
6623800,2970.5100,90.8709,187.6600,2.8685,3.0462,0.9211,1.9012,1.2962,0.6395,0.2281,1.1400,2.3135,52.8031,15.8219,0.0000,0.0000,-13.8248
6632400,3001.5600,69.0399,162.9900,2.2464,3.2754,0.7266,1.8610,1.1604,0.6294,0.2148,2.5188,2.1672,46.7856,15.4579,0.0000,0.0000,-13.5400
6746095,3370.3800,121.4222,8.9000,2.7550,2.9864,0.8210,1.6228,1.1138,0.5763,0.2235,0.5882,2.7708,44.3345,8.3105,0.0000,0.0000,-13.5560
6784000,790.2900,7.8722,6019.7400,1.7451,2.4764,0.0143,1.4296,1.1960,0.5662,0.3699,29.8525,1.1655,37.5903,11.0720,0.0000,0.0000,-15.2000
6803510,373.2600,8.1169,113.2800,2.1049,2.4954,0.0000,1.5881,1.3550,0.6195,0.4241,28.7462,0.6402,17.8988,34.3500,0.0000,0.0000,-15.2000
6803530,377.4500,8.3003,309.7500,2.1426,2.4863,0.0000,1.7908,1.6224,0.6643,0.5084,30.1636,0.5842,14.0684,32.9947,0.0000,0.0000,-15.2000
6814000,401.1800,7.5758,713.8300,2.4006,2.5772,0.0044,1.5366,1.2866,0.6078,0.3956,28.5769,0.6921,22.4065,38.0978,0.0000,0.0443,-15.2504
6847900,885.8000,6.5502,1536.1900,1.5756,3.3056,0.0010,0.9224,0.6597,0.4187,0.2139,41.1477,0.8471,17.5606,14.7409,0.0000,0.0000,-13.6252
6853800,559.1300,6.6539,589.4300,1.9459,2.8516,0.0000,1.1292,0.8429,0.4985,0.2577,36.0923,0.7137,15.4965,21.7308,0.0000,0.0040,-13.8726
6876700,448.5300,8.3753,1056.4400,2.0558,2.6796,0.0000,1.1485,0.8383,0.4970,0.2491,13.8116,0.6020,14.2852,30.2753,0.0000,0.2871,-14.0440
6878000,393.9300,6.5980,776.4200,2.2298,2.8936,0.0000,1.4243,1.1170,0.5530,0.3039,5.6669,0.6464,18.6236,31.3181,0.0000,0.0000,-15.7131
6879650,402.0000,11.6718,11.5100,2.6237,2.6443,0.0311,2.3491,2.0759,0.6984,0.5175,1.0000,0.4586,10.5836,42.6745,0.0000,0.5877,-13.7376
6885500,394.8100,8.3028,1062.8700,2.4456,2.8668,0.0076,1.5095,1.2943,0.6044,0.4119,34.3333,0.6080,20.0217,41.9751,0.0000,0.0512,-13.0409
6888500,412.3400,10.5705,842.3500,2.6380,2.7282,0.0139,2.2918,2.0099,0.6947,0.4948,2.9083,0.4594,10.1284,41.4267,0.0000,0.3997,-14.0259
6889200,347.7200,8.5209,385.6600,2.5896,2.6213,0.0174,2.1762,1.8827,0.6808,0.4462,29.0159,0.5719,17.6018,40.4301,0.0000,0.1648,-13.6113
6889500,335.4900,8.0961,748.5800,2.6198,2.6284,0.0149,2.1979,1.9079,0.6815,0.4509,30.0179,0.5716,17.5355,40.4711,0.0000,0.0896,-13.3897
6892000,304.5500,9.1449,1092.7200,2.7750,2.6201,0.0670,1.7621,1.4956,0.6532,0.4123,30.8354,0.6125,17.6272,35.7634,0.0000,0.2523,-12.7532
6903400,322.1200,4.7824,481.4200,2.7717,2.4316,0.2220,1.9932,1.7287,0.6941,0.4679,42.9001,0.6927,21.2339,32.9897,0.0000,0.0000,-16.4877
6906800,279.0800,8.3810,1414.7500,3.1904,2.6564,0.3516,2.5804,2.1748,0.7130,0.4057,4.4207,0.5924,13.1086,30.0552,0.0000,0.5971,-12.6822
6910800,376.8400,6.4526,444.6000,2.6677,2.7161,0.0074,2.3636,2.0771,0.6999,0.4961,6.1132,0.4578,9.9908,41.6741,0.0000,0.1724,-14.9600
6911900,367.4300,6.4030,293.0600,2.6654,2.6719,0.0178,2.2180,1.9250,0.6830,0.4617,4.6652,0.4585,9.6367,40.8102,0.0000,0.0640,-15.0593
6917000,296.0900,6.4432,765.7800,3.0200,2.7538,0.0592,1.9527,1.6321,0.6549,0.3838,3.2941,0.5538,12.5896,32.3233,0.0000,0.6399,-13.0012
6918460,372.2900,8.2400,650.6900,3.2295,2.7534,0.1134,3.0440,2.5460,0.7433,0.4004,3.8115,0.6133,15.4914,31.6573,0.0000,0.8292,-12.3177
6919500,304.2900,6.0307,1069.4200,3.3170,2.8521,0.2430,2.8946,2.4568,0.7344,0.4195,6.0890,0.8001,17.7154,22.5974,0.0000,0.4394,-14.3820
6921070,374.1400,9.4752,712.5900,3.2415,2.7521,0.2784,3.0405,2.5342,0.7455,0.4027,3.8350,0.6064,15.0641,31.7925,0.0000,0.9911,-11.8062
6921200,338.3300,8.8746,323.6200,3.2327,2.7381,0.2526,3.2492,2.7562,0.7711,0.4308,3.4000,0.5936,14.3655,32.1984,0.0000,1.0000,-11.8000
6934000,334.8600,11.8533,8264.9000,3.2560,2.7019,0.5897,3.9236,3.3985,0.8014,0.4517,2.3934,0.6057,15.4997,32.0957,0.0000,0.9261,-11.9044
7014500,330.1400,11.8853,3845.5000,3.2843,2.7721,0.7777,4.6167,4.1014,0.8468,0.4931,2.8599,0.6449,17.0095,30.1798,0.0000,0.5327,-12.2049
7056000,459.0800,41.9470,2149.3600,3.6174,2.8047,0.8844,4.9581,4.3984,0.8710,0.4919,1.0490,0.8927,22.4940,24.2387,0.0000,0.2822,-14.0789
7057500,324.6800,11.2428,1456.4400,3.2613,2.7735,0.5840,4.0923,3.5146,0.8084,0.4323,2.4036,0.6720,18.8464,30.6903,0.0000,0.9980,-11.8017
7060710,272.8400,18.0258,150.0300,3.6965,3.0475,0.8541,5.4588,4.8182,0.8995,0.4848,1.0000,0.7411,23.8003,31.4075,0.0000,0.8573,-11.9212
7066000,343.2300,10.3069,1053.5000,3.2879,2.7539,0.6930,4.6146,4.0718,0.8450,0.4786,2.2487,0.5910,15.2846,34.0734,0.0000,0.6361,-12.0550
7067000,325.6100,11.9777,4349.0100,3.4428,2.7575,0.7931,4.8295,4.2758,0.8599,0.4866,2.1200,0.5908,15.8220,34.8874,0.0000,0.5273,-12.1310
7068000,293.5000,12.0651,5318.5900,3.4041,2.7470,0.7417,4.9141,4.3578,0.8649,0.4895,2.1581,0.5921,15.8919,34.9510,0.0000,0.4765,-12.1665
7071500,283.0700,10.0319,2023.7700,3.3388,2.7702,0.5914,4.3310,3.7685,0.8245,0.4515,2.8418,0.6085,17.2023,36.1415,0.0000,0.4375,-12.1937
7083000,3457.4600,158.9188,60.7600,2.0837,2.8430,0.3563,0.7888,0.5255,0.3276,0.1539,1.2500,2.1923,37.1067,10.5712,0.0000,0.0000,-13.7463
7142300,677.5800,4.7672,1819.9400,1.8067,2.8327,0.0003,1.1638,0.8489,0.4878,0.2472,49.5319,1.4206,53.1388,16.1855,0.0000,0.0000,-11.8217
7145700,393.1700,3.9918,399.8100,2.5105,2.8004,0.0346,1.2294,0.8291,0.5143,0.2220,39.9802,0.6167,21.1019,35.2543,0.0000,0.0000,-13.9559
7148400,545.4100,9.7298,2544.5000,1.9096,3.2005,0.0005,0.9637,0.7007,0.4258,0.2325,12.8588,1.0745,29.2086,22.6256,0.0000,0.0000,-14.0603
7149000,558.8200,8.3138,2291.2000,1.9758,3.0099,0.0003,1.0642,0.7678,0.4556,0.2380,21.0598,1.1376,30.6076,22.5968,0.0000,0.0000,-13.5872
7151500,456.8500,5.9185,2109.0000,2.3162,2.9807,0.0101,1.2246,0.8182,0.5026,0.2153,40.7419,1.4882,43.2797,20.0911,0.0000,0.0000,-12.3308
7167500,383.3600,10.9194,319.6200,2.8165,2.7213,0.0167,2.1522,1.8491,0.6709,0.4627,1.2177,0.4516,9.4913,41.3598,0.0000,0.0657,-15.2534
7180500,442.8600,4.6474,275.5100,2.6076,2.9314,0.0015,1.8768,1.5901,0.6317,0.4312,4.0931,0.4469,8.8096,40.7889,0.0000,0.0000,-16.1576
7184000,280.9900,3.4889,510.8400,3.2554,2.7419,0.0078,1.7160,1.3822,0.6165,0.3406,5.9805,0.6179,17.5060,35.2088,0.0000,0.0000,-15.4824
7195800,371.0700,10.4639,38.2300,3.5041,2.8628,0.2232,3.3664,2.8211,0.7745,0.4022,1.0000,0.6156,15.5143,31.7116,0.0000,1.0000,-11.8000
7196900,430.1200,35.1209,106.3500,3.7037,2.8630,0.5407,3.5993,3.0812,0.7800,0.4190,1.0190,1.0702,24.5279,20.8352,0.0000,0.1446,-14.7084
7197000,348.8600,21.6827,808.4500,3.6242,2.8718,0.6716,3.8336,3.3213,0.7979,0.4441,1.8950,0.7107,18.3112,28.0252,0.0000,0.6944,-12.6616
7208500,2675.3600,72.2990,159.2200,1.6587,2.9162,0.6805,1.6534,0.9134,0.5980,0.1883,0.9388,1.0757,39.2111,30.0520,0.0000,0.0181,-13.4318
7226500,1587.3500,17.5628,5242.7500,1.0744,2.7100,0.0028,0.5773,0.3739,0.2865,0.1547,14.8725,1.4951,41.2691,19.6288,0.0000,0.0001,-13.2545
7261000,197.5500,14.3800,445.8100,3.7491,2.9038,0.2534,2.9930,2.4147,0.7162,0.3423,1.1181,1.4686,42.0166,24.1202,0.0000,0.0000,-15.2000
7263295,260.5600,27.6359,119.0300,3.9461,3.3897,0.8657,5.0008,3.7286,0.8606,0.2882,1.0111,1.0691,35.7436,31.5630,0.0000,0.0000,-15.2000
7290650,105.8000,7.4877,1688.7300,4.1546,3.4229,0.7965,4.5050,3.3037,0.8153,0.2808,29.5693,0.9589,25.8707,20.4615,0.0000,0.0000,-11.0545
7291000,129.1300,7.6078,479.3000,4.2732,3.1914,0.9777,5.1882,3.5097,0.8465,0.1986,29.1598,1.1336,32.3409,21.0366,0.0000,0.0000,-11.8728
7292500,115.8100,7.0383,2073.0900,4.2555,3.4749,0.9468,5.0858,3.3734,0.8389,0.1853,27.2270,1.1257,31.9168,20.9083,0.0000,0.0000,-12.1976
7295000,95.8800,6.8295,466.5800,4.3808,3.5539,0.9400,5.0615,3.2764,0.8396,0.1805,27.0901,1.0182,29.2758,23.4938,0.0000,0.0000,-12.4216
7299670,497.0400,6.8208,828.3600,1.7728,4.1423,0.0012,0.8332,0.5527,0.3744,0.1682,2.0654,0.6274,25.7880,46.9210,0.0000,0.0000,-16.1798
7301410,787.7100,10.7003,769.6700,1.6901,2.9085,0.0000,0.9631,0.7211,0.4240,0.2476,29.5658,2.6971,64.3705,13.8233,0.0000,0.0000,-13.0112
7301500,841.4300,9.1284,6885.0700,1.7277,3.0997,0.0008,0.9010,0.6562,0.4018,0.2221,28.8949,1.4008,48.2834,20.8845,0.0000,0.0000,-13.3382
7315200,310.1100,5.6045,501.6200,2.2320,3.8115,0.0923,1.5062,1.1500,0.5472,0.2666,1.2740,0.8665,31.4389,37.6568,0.0000,0.0000,-15.1413
7315700,286.9500,6.3025,1488.6900,2.5022,3.0695,0.0437,1.5894,1.2146,0.5659,0.2839,11.2913,1.0954,35.7376,28.2888,0.0000,0.0000,-13.9493
7335700,450.3500,54.4458,102.5700,4.2353,2.8374,0.9722,5.4456,4.4452,0.8886,0.3932,2.1013,1.0666,35.6506,31.8237,0.0000,0.0000,-14.7247
7340300,342.7100,20.6238,230.4300,4.3828,2.8795,0.9591,5.4797,4.3855,0.8846,0.3564,0.9864,0.8909,27.0561,28.7003,0.0000,0.0000,-15.6284
7346045,103.7500,7.4450,959.8900,3.5820,3.1423,0.8518,3.8158,2.9772,0.7719,0.3211,1.6530,2.7493,58.6909,14.1194,0.0000,0.0000,-14.6716
7359610,301.2500,26.3835,342.2300,4.2805,2.9181,0.9453,4.8065,3.9650,0.8485,0.3796,1.0699,0.9730,30.9685,29.1725,0.0000,0.0000,-16.0420
7362100,82.8200,5.3074,996.0800,3.8079,3.0545,0.9703,5.1846,3.7996,0.8619,0.2679,4.9723,1.1208,33.4942,25.4326,0.0000,0.0000,-13.0000
7362587,287.4900,26.0955,69.7700,4.2131,3.1597,0.9966,5.3094,3.9628,0.8740,0.2930,1.0192,1.0210,34.8750,33.2500,0.0000,0.0000,-15.2000
7373000,63.4900,4.9180,131.1800,4.2429,3.4137,0.9040,4.7223,3.0905,0.8486,0.1924,37.8789,1.4958,43.8003,21.6115,0.0000,0.0000,-13.8823
7375000,54.0300,3.8125,249.3500,4.6119,3.7151,0.7492,3.9967,2.6231,0.7771,0.1989,45.7701,1.6827,43.4242,18.8185,0.0000,0.0000,-13.7861
7376000,64.4800,3.5751,651.6100,4.5874,3.9351,0.9532,4.6988,2.9688,0.8210,0.1755,43.3223,1.3447,36.6255,20.1274,0.0000,0.0000,-12.9582
8013000,75.9500,4.5670,1293.6900,4.3200,3.2197,0.9144,4.8356,2.9942,0.8286,0.1610,44.1684,1.0818,31.7648,22.8023,0.0000,0.0000,-13.9362
8014500,57.9500,3.2862,1305.1500,4.4723,3.2703,0.8187,4.6705,2.7353,0.8224,0.1447,44.6133,1.2066,34.6060,18.8778,0.0000,0.0000,-13.9215
8023080,86.8500,4.7899,187.6100,4.0234,3.2217,0.8629,4.1863,2.9456,0.7803,0.2369,8.2807,0.9627,31.5430,27.3467,0.0000,0.0000,-13.0466
8025500,95.8900,6.8613,383.0200,3.9958,3.2174,0.9320,4.8078,3.0083,0.8281,0.1561,6.3477,0.8677,29.2325,28.8181,0.0000,0.0000,-13.5444
8029500,78.7500,5.0842,333.4000,4.2037,3.5729,0.9705,4.2046,2.5913,0.7845,0.1667,34.7620,1.8596,57.4954,22.4964,0.0000,0.0000,-13.5446
8050800,229.0900,5.7513,100.9300,2.8193,3.1418,0.1279,1.8944,1.5020,0.6105,0.3109,3.0759,1.4194,39.4188,28.8465,0.0000,0.0000,-15.1765
8066200,86.8000,6.9846,364.1200,3.8148,3.8864,0.8456,4.2442,2.6658,0.7892,0.1777,32.0291,0.9763,34.0125,36.7372,0.0000,0.0000,-13.2746
8066300,67.4700,4.6680,383.5700,3.9762,4.1909,0.8251,5.0706,3.0097,0.8346,0.1367,44.3321,2.2828,52.0265,19.8831,0.0000,0.0000,-13.4839
8070000,84.6700,5.6137,841.0600,3.6438,3.6784,0.8302,4.2087,2.6859,0.7961,0.1811,36.4248,1.5315,46.6353,26.1768,0.0000,0.0000,-13.5354
8070200,71.0800,4.6419,989.3700,3.6767,4.0258,0.8129,4.2043,2.6983,0.7944,0.1873,38.5609,1.5701,45.8006,24.1657,0.0000,0.0000,-13.4571
8079600,952.6900,5.1509,3348.9500,1.3724,3.5808,0.0000,0.7685,0.5460,0.3496,0.1885,41.0625,1.3326,44.7545,30.1208,0.0000,0.0033,-13.4623
8082700,453.8500,4.0418,276.0400,1.8272,3.6518,0.0000,0.8390,0.4799,0.3803,0.1217,4.8914,0.6192,25.2863,50.3539,0.0000,0.0000,-14.2036
8086212,507.6000,10.2544,1584.8200,1.9082,3.2612,0.0038,1.2585,0.9333,0.4918,0.2392,1.3300,0.5693,21.5530,47.3328,0.0000,0.0049,-15.8201
8086290,475.5800,7.9429,732.9800,2.0182,3.5747,0.0066,1.2909,0.9548,0.4983,0.2331,1.3015,0.7008,29.3885,44.2677,0.0000,0.0045,-14.9995
8101000,388.2300,11.3327,1177.1000,2.3965,3.3019,0.0067,1.2394,0.8213,0.4884,0.1969,1.1316,0.7425,18.2789,27.1033,0.0000,0.0025,-15.1730
8103900,382.9700,9.9852,86.0000,2.4450,3.3253,0.0201,1.0943,0.6835,0.4435,0.1542,1.0732,0.9276,26.8000,24.7000,0.0000,0.0000,-13.5955
8104900,317.4400,12.4690,342.6200,2.5203,3.3521,0.0263,1.3335,0.8278,0.5037,0.1755,1.1496,0.7367,21.3000,27.7768,0.0000,0.3407,-14.2839
8109700,143.0500,6.2489,610.1300,2.6378,3.3909,0.0282,1.4651,1.0498,0.5622,0.2468,4.2100,1.8199,55.7133,22.5901,0.0000,0.0000,-14.0840
